y,age,fnlwgt,edu_num,cap_gain,cap_loss,hours
0.000000,17.000000,114798.000000,7.000000,0.000000,0.000000,18.000000
0.000000,49.000000,289707.000000,9.000000,0.000000,0.000000,45.000000
1.000000,54.000000,137691.000000,9.000000,0.000000,0.000000,40.000000
1.000000,41.000000,84610.000000,13.000000,0.000000,1902.000000,60.000000
0.000000,49.000000,166789.000000,9.000000,0.000000,0.000000,40.000000
0.000000,36.000000,348728.000000,13.000000,0.000000,0.000000,35.000000
0.000000,23.000000,348092.000000,9.000000,0.000000,0.000000,40.000000
0.000000,63.000000,154526.000000,10.000000,0.000000,0.000000,40.000000
1.000000,67.000000,288371.000000,9.000000,0.000000,0.000000,40.000000
0.000000,23.000000,182342.000000,9.000000,0.000000,0.000000,40.000000
0.000000,22.000000,244366.000000,13.000000,0.000000,0.000000,40.000000
0.000000,66.000000,102423.000000,11.000000,0.000000,0.000000,30.000000
0.000000,25.000000,259688.000000,7.000000,0.000000,0.000000,50.000000
0.000000,30.000000,98733.000000,10.000000,0.000000,0.000000,20.000000
0.000000,35.000000,174856.000000,9.000000,2885.000000,0.000000,40.000000
0.000000,67.000000,141797.000000,4.000000,0.000000,0.000000,40.000000
0.000000,30.000000,327202.000000,8.000000,0.000000,0.000000,40.000000
0.000000,26.000000,76996.000000,10.000000,0.000000,0.000000,38.000000
0.000000,34.000000,260560.000000,9.000000,0.000000,0.000000,40.000000
0.000000,21.000000,370990.000000,10.000000,0.000000,0.000000,40.000000
0.000000,18.000000,129010.000000,8.000000,0.000000,0.000000,10.000000
0.000000,21.000000,452640.000000,9.000000,0.000000,0.000000,40.000000
0.000000,76.000000,120796.000000,5.000000,0.000000,0.000000,40.000000
0.000000,51.000000,45334.000000,10.000000,0.000000,0.000000,70.000000
0.000000,26.000000,229523.000000,9.000000,0.000000,0.000000,56.000000
0.000000,18.000000,127388.000000,8.000000,0.000000,0.000000,25.000000
0.000000,18.000000,395567.000000,7.000000,0.000000,0.000000,40.000000
0.000000,34.000000,119422.000000,11.000000,0.000000,1672.000000,50.000000
0.000000,59.000000,193895.000000,9.000000,0.000000,0.000000,40.000000
1.000000,55.000000,163083.000000,13.000000,14084.000000,0.000000,45.000000
0.000000,33.000000,155343.000000,10.000000,0.000000,0.000000,72.000000
0.000000,25.000000,73895.000000,9.000000,0.000000,0.000000,10.000000
0.000000,48.000000,107682.000000,9.000000,0.000000,0.000000,10.000000
0.000000,64.000000,321166.000000,13.000000,0.000000,0.000000,5.000000
1.000000,47.000000,154940.000000,14.000000,0.000000,0.000000,45.000000
0.000000,26.000000,103700.000000,10.000000,0.000000,0.000000,40.000000
1.000000,36.000000,63509.000000,12.000000,0.000000,0.000000,48.000000
0.000000,21.000000,243842.000000,9.000000,0.000000,0.000000,40.000000
0.000000,54.000000,187221.000000,4.000000,0.000000,0.000000,25.000000
0.000000,30.000000,58597.000000,9.000000,0.000000,0.000000,44.000000
0.000000,41.000000,190290.000000,9.000000,0.000000,0.000000,40.000000
1.000000,53.000000,158352.000000,14.000000,8614.000000,0.000000,35.000000
0.000000,34.000000,62165.000000,10.000000,0.000000,0.000000,30.000000
0.000000,20.000000,307149.000000,10.000000,0.000000,0.000000,35.000000
0.000000,24.000000,280134.000000,6.000000,0.000000,0.000000,49.000000
0.000000,26.000000,118736.000000,13.000000,0.000000,0.000000,20.000000
0.000000,25.000000,171114.000000,9.000000,0.000000,0.000000,48.000000
0.000000,35.000000,169638.000000,10.000000,0.000000,0.000000,36.000000
1.000000,41.000000,125461.000000,10.000000,0.000000,0.000000,40.000000
0.000000,33.000000,145434.000000,7.000000,0.000000,0.000000,40.000000
0.000000,18.000000,152182.000000,10.000000,0.000000,0.000000,25.000000
0.000000,27.000000,233724.000000,9.000000,0.000000,0.000000,38.000000
0.000000,32.000000,153963.000000,9.000000,0.000000,0.000000,35.000000
0.000000,51.000000,88120.000000,9.000000,0.000000,0.000000,40.000000
0.000000,38.000000,96330.000000,11.000000,0.000000,0.000000,40.000000
0.000000,41.000000,66118.000000,10.000000,0.000000,0.000000,25.000000
0.000000,26.000000,182178.000000,10.000000,2829.000000,0.000000,40.000000
0.000000,38.000000,53628.000000,11.000000,0.000000,0.000000,35.000000
1.000000,54.000000,174865.000000,5.000000,0.000000,0.000000,45.000000
0.000000,30.000000,66194.000000,13.000000,0.000000,0.000000,60.000000
0.000000,31.000000,73796.000000,10.000000,0.000000,0.000000,30.000000
0.000000,26.000000,28366.000000,13.000000,0.000000,0.000000,40.000000
0.000000,75.000000,231741.000000,16.000000,4931.000000,0.000000,3.000000
0.000000,29.000000,237865.000000,14.000000,0.000000,0.000000,40.000000
1.000000,61.000000,195453.000000,9.000000,0.000000,0.000000,50.000000
0.000000,24.000000,116934.000000,10.000000,0.000000,0.000000,45.000000
0.000000,22.000000,87867.000000,8.000000,0.000000,0.000000,30.000000
0.000000,34.000000,456399.000000,12.000000,0.000000,0.000000,40.000000
0.000000,42.000000,263608.000000,10.000000,0.000000,0.000000,40.000000
0.000000,24.000000,263498.000000,7.000000,0.000000,0.000000,40.000000
0.000000,42.000000,183765.000000,12.000000,0.000000,0.000000,40.000000
0.000000,27.000000,469705.000000,9.000000,0.000000,1980.000000,40.000000
1.000000,39.000000,113253.000000,13.000000,0.000000,0.000000,50.000000
0.000000,20.000000,138768.000000,9.000000,0.000000,0.000000,40.000000
0.000000,51.000000,302146.000000,7.000000,0.000000,0.000000,40.000000
0.000000,68.000000,253866.000000,13.000000,0.000000,0.000000,30.000000
0.000000,28.000000,214858.000000,9.000000,0.000000,0.000000,48.000000
0.000000,43.000000,243476.000000,9.000000,0.000000,0.000000,40.000000
0.000000,35.000000,169104.000000,10.000000,0.000000,0.000000,40.000000
0.000000,44.000000,103218.000000,9.000000,0.000000,0.000000,40.000000
0.000000,41.000000,57233.000000,13.000000,0.000000,0.000000,40.000000
1.000000,44.000000,228320.000000,9.000000,0.000000,0.000000,45.000000
0.000000,20.000000,217421.000000,9.000000,0.000000,0.000000,40.000000
1.000000,46.000000,185041.000000,9.000000,0.000000,0.000000,75.000000
1.000000,27.000000,37302.000000,12.000000,7688.000000,0.000000,70.000000
0.000000,32.000000,261059.000000,10.000000,0.000000,0.000000,50.000000
0.000000,46.000000,59767.000000,10.000000,0.000000,0.000000,50.000000
0.000000,26.000000,333541.000000,9.000000,0.000000,0.000000,24.000000
0.000000,20.000000,133352.000000,10.000000,0.000000,0.000000,40.000000
0.000000,36.000000,99270.000000,9.000000,0.000000,0.000000,40.000000
1.000000,49.000000,204629.000000,13.000000,0.000000,0.000000,40.000000
1.000000,32.000000,34104.000000,9.000000,3103.000000,0.000000,55.000000
1.000000,32.000000,312667.000000,13.000000,15024.000000,0.000000,50.000000
1.000000,49.000000,329603.000000,13.000000,0.000000,1902.000000,40.000000
0.000000,36.000000,281021.000000,9.000000,0.000000,0.000000,45.000000
0.000000,22.000000,275385.000000,10.000000,0.000000,0.000000,25.000000
0.000000,52.000000,129177.000000,9.000000,0.000000,0.000000,40.000000
1.000000,42.000000,385591.000000,9.000000,0.000000,0.000000,50.000000
0.000000,22.000000,201179.000000,10.000000,0.000000,0.000000,40.000000
0.000000,72.000000,38360.000000,9.000000,0.000000,0.000000,16.000000
0.000000,30.000000,73796.000000,13.000000,0.000000,0.000000,40.000000
0.000000,44.000000,67671.000000,10.000000,0.000000,0.000000,40.000000
0.000000,23.000000,257621.000000,13.000000,0.000000,0.000000,45.000000
0.000000,22.000000,180052.000000,10.000000,0.000000,0.000000,20.000000
0.000000,59.000000,656036.000000,13.000000,0.000000,0.000000,60.000000
0.000000,46.000000,215943.000000,9.000000,0.000000,0.000000,40.000000
0.000000,30.000000,488720.000000,11.000000,0.000000,0.000000,40.000000
0.000000,64.000000,199298.000000,4.000000,0.000000,0.000000,30.000000
0.000000,31.000000,305692.000000,10.000000,0.000000,0.000000,40.000000
0.000000,64.000000,114994.000000,9.000000,0.000000,0.000000,20.000000
0.000000,45.000000,88265.000000,9.000000,0.000000,0.000000,40.000000
1.000000,59.000000,168569.000000,9.000000,0.000000,1887.000000,40.000000
0.000000,32.000000,175413.000000,9.000000,0.000000,0.000000,40.000000
0.000000,43.000000,161226.000000,13.000000,0.000000,0.000000,40.000000
0.000000,66.000000,160995.000000,6.000000,1086.000000,0.000000,20.000000
0.000000,23.000000,208598.000000,10.000000,0.000000,0.000000,45.000000
0.000000,49.000000,200471.000000,9.000000,0.000000,0.000000,40.000000
0.000000,32.000000,256609.000000,8.000000,0.000000,0.000000,40.000000
0.000000,49.000000,176684.000000,11.000000,0.000000,0.000000,40.000000
0.000000,33.000000,206512.000000,10.000000,0.000000,0.000000,40.000000
0.000000,28.000000,212640.000000,15.000000,0.000000,0.000000,85.000000
0.000000,47.000000,148724.000000,9.000000,0.000000,0.000000,40.000000
0.000000,41.000000,266510.000000,9.000000,0.000000,0.000000,40.000000
1.000000,34.000000,240252.000000,14.000000,0.000000,0.000000,40.000000
0.000000,25.000000,358975.000000,9.000000,0.000000,0.000000,35.000000
0.000000,20.000000,124242.000000,10.000000,0.000000,0.000000,40.000000
0.000000,21.000000,434710.000000,10.000000,0.000000,0.000000,15.000000
0.000000,25.000000,204338.000000,9.000000,0.000000,0.000000,30.000000
0.000000,46.000000,241844.000000,5.000000,0.000000,0.000000,40.000000
0.000000,37.000000,191342.000000,2.000000,0.000000,0.000000,40.000000
1.000000,41.000000,221947.000000,10.000000,0.000000,0.000000,56.000000
0.000000,44.000000,111483.000000,9.000000,0.000000,1504.000000,50.000000
1.000000,30.000000,65278.000000,9.000000,0.000000,0.000000,40.000000
0.000000,54.000000,133403.000000,10.000000,0.000000,0.000000,40.000000
0.000000,35.000000,166416.000000,9.000000,0.000000,0.000000,99.000000
0.000000,58.000000,142158.000000,9.000000,0.000000,0.000000,12.000000
0.000000,21.000000,221480.000000,10.000000,0.000000,0.000000,25.000000
1.000000,35.000000,189878.000000,14.000000,0.000000,0.000000,40.000000
1.000000,35.000000,278403.000000,15.000000,0.000000,0.000000,80.000000
0.000000,19.000000,184710.000000,10.000000,0.000000,0.000000,20.000000
0.000000,48.000000,177775.000000,9.000000,0.000000,0.000000,40.000000
0.000000,56.000000,275943.000000,10.000000,0.000000,0.000000,40.000000
0.000000,65.000000,225473.000000,10.000000,0.000000,0.000000,35.000000
0.000000,40.000000,289403.000000,13.000000,0.000000,0.000000,35.000000
0.000000,26.000000,269060.000000,9.000000,0.000000,0.000000,40.000000
0.000000,45.000000,449354.000000,10.000000,0.000000,0.000000,40.000000
0.000000,26.000000,214413.000000,10.000000,0.000000,0.000000,40.000000
0.000000,32.000000,80058.000000,9.000000,0.000000,0.000000,40.000000
1.000000,35.000000,202027.000000,13.000000,27828.000000,0.000000,50.000000
0.000000,22.000000,123440.000000,10.000000,0.000000,0.000000,48.000000
0.000000,37.000000,191524.000000,11.000000,0.000000,0.000000,38.000000
0.000000,25.000000,308144.000000,13.000000,0.000000,0.000000,40.000000
0.000000,64.000000,164204.000000,2.000000,0.000000,0.000000,53.000000
1.000000,46.000000,205100.000000,11.000000,0.000000,0.000000,48.000000
0.000000,30.000000,195750.000000,9.000000,0.000000,0.000000,27.000000
1.000000,63.000000,149756.000000,12.000000,0.000000,0.000000,40.000000
1.000000,51.000000,240358.000000,9.000000,0.000000,0.000000,40.000000
0.000000,68.000000,241174.000000,4.000000,0.000000,0.000000,16.000000
0.000000,36.000000,356838.000000,16.000000,0.000000,0.000000,50.000000
0.000000,28.000000,115705.000000,10.000000,0.000000,0.000000,50.000000
0.000000,41.000000,137142.000000,10.000000,0.000000,0.000000,40.000000
0.000000,47.000000,296066.000000,10.000000,0.000000,0.000000,40.000000
0.000000,22.000000,401335.000000,10.000000,0.000000,0.000000,30.000000
0.000000,33.000000,182771.000000,13.000000,0.000000,0.000000,80.000000
1.000000,34.000000,186824.000000,15.000000,15024.000000,0.000000,40.000000
1.000000,46.000000,162187.000000,13.000000,0.000000,0.000000,40.000000
0.000000,28.000000,98010.000000,10.000000,0.000000,0.000000,40.000000
1.000000,36.000000,172538.000000,9.000000,0.000000,0.000000,52.000000
0.000000,18.000000,80163.000000,10.000000,0.000000,0.000000,20.000000
1.000000,33.000000,43959.000000,14.000000,7688.000000,0.000000,50.000000
1.000000,51.000000,162632.000000,9.000000,7298.000000,0.000000,60.000000
0.000000,56.000000,115422.000000,9.000000,0.000000,0.000000,35.000000
0.000000,54.000000,100933.000000,9.000000,0.000000,0.000000,40.000000
0.000000,29.000000,270379.000000,9.000000,0.000000,0.000000,40.000000
0.000000,40.000000,20109.000000,10.000000,0.000000,0.000000,84.000000
1.000000,53.000000,114758.000000,14.000000,15024.000000,0.000000,65.000000
0.000000,22.000000,100345.000000,9.000000,0.000000,0.000000,35.000000
1.000000,33.000000,184901.000000,9.000000,0.000000,0.000000,40.000000
0.000000,28.000000,87239.000000,9.000000,0.000000,0.000000,50.000000
0.000000,63.000000,127363.000000,10.000000,0.000000,0.000000,12.000000
1.000000,53.000000,199720.000000,16.000000,15024.000000,0.000000,60.000000
0.000000,37.000000,143058.000000,6.000000,0.000000,0.000000,50.000000
0.000000,50.000000,36489.000000,10.000000,0.000000,0.000000,40.000000
0.000000,22.000000,141698.000000,9.000000,0.000000,0.000000,40.000000
0.000000,40.000000,26358.000000,12.000000,0.000000,0.000000,40.000000
1.000000,22.000000,195532.000000,13.000000,8614.000000,0.000000,40.000000
0.000000,21.000000,30039.000000,10.000000,0.000000,0.000000,40.000000
0.000000,25.000000,125159.000000,12.000000,0.000000,0.000000,40.000000
0.000000,20.000000,246250.000000,10.000000,0.000000,0.000000,40.000000
0.000000,43.000000,77370.000000,9.000000,0.000000,0.000000,40.000000
0.000000,29.000000,355569.000000,11.000000,0.000000,0.000000,50.000000
1.000000,32.000000,180603.000000,13.000000,0.000000,0.000000,40.000000
1.000000,42.000000,201785.000000,14.000000,0.000000,0.000000,50.000000
0.000000,33.000000,256211.000000,9.000000,0.000000,0.000000,40.000000
1.000000,27.000000,146764.000000,10.000000,0.000000,0.000000,40.000000
0.000000,22.000000,211968.000000,10.000000,0.000000,0.000000,40.000000
0.000000,29.000000,200515.000000,10.000000,0.000000,0.000000,38.000000
0.000000,29.000000,52636.000000,9.000000,0.000000,0.000000,40.000000
0.000000,20.000000,27049.000000,10.000000,0.000000,0.000000,20.000000
0.000000,35.000000,111128.000000,6.000000,0.000000,0.000000,40.000000
1.000000,31.000000,348038.000000,13.000000,0.000000,1902.000000,50.000000
0.000000,33.000000,93930.000000,9.000000,0.000000,0.000000,50.000000
0.000000,67.000000,397831.000000,10.000000,0.000000,1539.000000,40.000000
0.000000,46.000000,33794.000000,10.000000,0.000000,0.000000,10.000000
1.000000,45.000000,178215.000000,5.000000,0.000000,0.000000,40.000000
0.000000,17.000000,191910.000000,7.000000,0.000000,0.000000,20.000000
1.000000,35.000000,340110.000000,13.000000,0.000000,1848.000000,70.000000
1.000000,48.000000,133694.000000,13.000000,0.000000,0.000000,40.000000
0.000000,49.000000,148398.000000,9.000000,0.000000,0.000000,40.000000
0.000000,20.000000,133515.000000,10.000000,0.000000,0.000000,40.000000
0.000000,27.000000,181667.000000,9.000000,5013.000000,0.000000,46.000000
0.000000,64.000000,159715.000000,10.000000,0.000000,0.000000,20.000000
0.000000,53.000000,174040.000000,10.000000,0.000000,0.000000,40.000000
0.000000,52.000000,117700.000000,9.000000,0.000000,0.000000,40.000000
0.000000,29.000000,37215.000000,9.000000,0.000000,0.000000,55.000000
1.000000,32.000000,46807.000000,9.000000,99999.000000,0.000000,40.000000
1.000000,48.000000,317360.000000,13.000000,0.000000,0.000000,20.000000
0.000000,30.000000,425627.000000,10.000000,0.000000,0.000000,40.000000
0.000000,34.000000,82623.000000,9.000000,0.000000,0.000000,20.000000
0.000000,19.000000,63574.000000,10.000000,0.000000,0.000000,50.000000
0.000000,39.000000,140854.000000,9.000000,0.000000,0.000000,50.000000
0.000000,28.000000,185061.000000,7.000000,0.000000,0.000000,40.000000
0.000000,17.000000,160118.000000,8.000000,0.000000,0.000000,10.000000
0.000000,54.000000,282680.000000,13.000000,0.000000,0.000000,50.000000
0.000000,24.000000,137591.000000,10.000000,0.000000,1762.000000,40.000000
0.000000,25.000000,198163.000000,9.000000,0.000000,0.000000,40.000000
0.000000,25.000000,132749.000000,7.000000,0.000000,0.000000,12.000000
1.000000,48.000000,31264.000000,10.000000,5178.000000,0.000000,40.000000
0.000000,24.000000,399449.000000,13.000000,0.000000,0.000000,40.000000
0.000000,31.000000,27494.000000,10.000000,0.000000,0.000000,50.000000
1.000000,47.000000,368561.000000,10.000000,0.000000,0.000000,40.000000
1.000000,45.000000,102096.000000,13.000000,0.000000,0.000000,40.000000
0.000000,19.000000,406078.000000,10.000000,0.000000,0.000000,25.000000
1.000000,52.000000,100506.000000,10.000000,15024.000000,0.000000,50.000000
0.000000,52.000000,29658.000000,9.000000,0.000000,0.000000,40.000000
0.000000,19.000000,20469.000000,9.000000,0.000000,0.000000,12.000000
0.000000,60.000000,181953.000000,9.000000,0.000000,0.000000,28.000000
1.000000,43.000000,304175.000000,14.000000,0.000000,0.000000,50.000000
0.000000,24.000000,170070.000000,12.000000,0.000000,0.000000,30.000000
0.000000,20.000000,193416.000000,10.000000,0.000000,0.000000,40.000000
0.000000,51.000000,194908.000000,9.000000,0.000000,0.000000,40.000000
0.000000,38.000000,357962.000000,5.000000,0.000000,0.000000,40.000000
0.000000,21.000000,214716.000000,10.000000,0.000000,0.000000,10.000000
1.000000,40.000000,207578.000000,9.000000,0.000000,0.000000,50.000000
0.000000,54.000000,146409.000000,10.000000,0.000000,0.000000,40.000000
0.000000,35.000000,341643.000000,13.000000,0.000000,0.000000,50.000000
0.000000,52.000000,131631.000000,7.000000,0.000000,0.000000,40.000000
1.000000,53.000000,88842.000000,9.000000,99999.000000,0.000000,40.000000
0.000000,56.000000,128900.000000,10.000000,0.000000,0.000000,40.000000
0.000000,35.000000,417136.000000,9.000000,0.000000,0.000000,40.000000
0.000000,43.000000,336763.000000,10.000000,0.000000,880.000000,42.000000
0.000000,29.000000,209301.000000,13.000000,0.000000,0.000000,40.000000
0.000000,29.000000,120986.000000,9.000000,0.000000,0.000000,65.000000
0.000000,27.000000,51025.000000,9.000000,0.000000,0.000000,40.000000
0.000000,58.000000,218281.000000,13.000000,0.000000,0.000000,40.000000
0.000000,64.000000,114994.000000,9.000000,0.000000,0.000000,18.000000
0.000000,53.000000,335481.000000,9.000000,0.000000,0.000000,32.000000
0.000000,21.000000,174503.000000,9.000000,0.000000,0.000000,30.000000
0.000000,40.000000,230478.000000,12.000000,0.000000,0.000000,30.000000
1.000000,52.000000,149650.000000,16.000000,0.000000,0.000000,40.000000
0.000000,38.000000,149419.000000,11.000000,0.000000,0.000000,50.000000
0.000000,40.000000,341539.000000,10.000000,0.000000,0.000000,30.000000
0.000000,39.000000,185099.000000,9.000000,0.000000,0.000000,40.000000
1.000000,56.000000,132930.000000,14.000000,0.000000,0.000000,50.000000
1.000000,68.000000,128472.000000,16.000000,0.000000,0.000000,55.000000
0.000000,24.000000,124971.000000,9.000000,0.000000,0.000000,38.000000
1.000000,40.000000,344060.000000,15.000000,0.000000,0.000000,50.000000
1.000000,43.000000,286750.000000,15.000000,0.000000,0.000000,99.000000
0.000000,38.000000,296999.000000,13.000000,0.000000,0.000000,70.000000
1.000000,45.000000,123681.000000,9.000000,0.000000,0.000000,40.000000
0.000000,18.000000,232024.000000,7.000000,0.000000,0.000000,55.000000
1.000000,57.000000,52267.000000,14.000000,0.000000,0.000000,50.000000
0.000000,49.000000,119182.000000,9.000000,0.000000,0.000000,35.000000
0.000000,25.000000,191230.000000,10.000000,0.000000,0.000000,40.000000
0.000000,52.000000,23780.000000,10.000000,0.000000,0.000000,40.000000
0.000000,56.000000,184553.000000,6.000000,0.000000,0.000000,56.000000
0.000000,26.000000,242651.000000,10.000000,0.000000,0.000000,48.000000
0.000000,19.000000,246226.000000,9.000000,0.000000,0.000000,40.000000
0.000000,25.000000,86745.000000,13.000000,0.000000,0.000000,40.000000
0.000000,25.000000,106889.000000,9.000000,0.000000,0.000000,30.000000
0.000000,21.000000,460835.000000,9.000000,0.000000,0.000000,45.000000
0.000000,48.000000,213140.000000,4.000000,0.000000,0.000000,40.000000
0.000000,33.000000,37070.000000,14.000000,0.000000,0.000000,60.000000
0.000000,31.000000,93589.000000,9.000000,0.000000,0.000000,40.000000
0.000000,26.000000,213258.000000,9.000000,0.000000,0.000000,65.000000
0.000000,37.000000,46814.000000,13.000000,0.000000,0.000000,38.000000
0.000000,29.000000,168873.000000,10.000000,0.000000,0.000000,30.000000
0.000000,20.000000,284737.000000,10.000000,0.000000,0.000000,20.000000
0.000000,28.000000,309620.000000,10.000000,0.000000,0.000000,60.000000
0.000000,49.000000,197418.000000,9.000000,0.000000,0.000000,20.000000
0.000000,73.000000,132737.000000,6.000000,0.000000,0.000000,4.000000
1.000000,49.000000,185041.000000,14.000000,0.000000,1977.000000,40.000000
1.000000,51.000000,159604.000000,10.000000,0.000000,0.000000,40.000000
0.000000,40.000000,123557.000000,10.000000,0.000000,0.000000,40.000000
0.000000,24.000000,275421.000000,11.000000,0.000000,0.000000,40.000000
0.000000,18.000000,167147.000000,8.000000,0.000000,0.000000,24.000000
1.000000,41.000000,197583.000000,6.000000,0.000000,0.000000,40.000000
1.000000,46.000000,175109.000000,9.000000,0.000000,1485.000000,40.000000
0.000000,46.000000,117502.000000,9.000000,0.000000,0.000000,40.000000
1.000000,64.000000,180401.000000,6.000000,0.000000,0.000000,40.000000
1.000000,50.000000,146603.000000,15.000000,0.000000,0.000000,40.000000
1.000000,53.000000,143822.000000,14.000000,0.000000,0.000000,36.000000
0.000000,21.000000,51985.000000,9.000000,0.000000,0.000000,40.000000
0.000000,22.000000,48121.000000,10.000000,0.000000,0.000000,25.000000
1.000000,37.000000,234807.000000,13.000000,7430.000000,0.000000,45.000000
1.000000,39.000000,65324.000000,15.000000,0.000000,0.000000,55.000000
0.000000,30.000000,302149.000000,13.000000,0.000000,0.000000,40.000000
0.000000,25.000000,168403.000000,13.000000,0.000000,1741.000000,40.000000
0.000000,26.000000,159897.000000,10.000000,0.000000,0.000000,40.000000
0.000000,43.000000,416338.000000,13.000000,0.000000,0.000000,50.000000
0.000000,59.000000,370615.000000,9.000000,0.000000,0.000000,60.000000
0.000000,27.000000,219371.000000,9.000000,0.000000,0.000000,40.000000
1.000000,55.000000,120970.000000,6.000000,0.000000,0.000000,40.000000
0.000000,20.000000,22966.000000,10.000000,0.000000,0.000000,12.000000
0.000000,25.000000,34541.000000,11.000000,0.000000,0.000000,36.000000
0.000000,28.000000,191027.000000,12.000000,0.000000,0.000000,40.000000
0.000000,29.000000,107458.000000,13.000000,0.000000,0.000000,50.000000
1.000000,60.000000,121832.000000,7.000000,0.000000,0.000000,40.000000
1.000000,37.000000,233825.000000,13.000000,15024.000000,0.000000,50.000000
0.000000,25.000000,73839.000000,7.000000,0.000000,0.000000,40.000000
0.000000,27.000000,109165.000000,10.000000,0.000000,0.000000,60.000000
1.000000,50.000000,103063.000000,13.000000,0.000000,0.000000,40.000000
0.000000,41.000000,29762.000000,10.000000,5013.000000,0.000000,70.000000
0.000000,46.000000,111979.000000,4.000000,0.000000,0.000000,47.000000
0.000000,35.000000,150125.000000,11.000000,0.000000,0.000000,40.000000
0.000000,21.000000,301853.000000,10.000000,0.000000,0.000000,40.000000
0.000000,35.000000,296738.000000,7.000000,6849.000000,0.000000,60.000000
0.000000,40.000000,118001.000000,9.000000,0.000000,0.000000,40.000000
1.000000,49.000000,149337.000000,13.000000,0.000000,0.000000,40.000000
0.000000,29.000000,36601.000000,13.000000,0.000000,0.000000,50.000000
0.000000,43.000000,118600.000000,13.000000,0.000000,625.000000,40.000000
0.000000,39.000000,279272.000000,12.000000,0.000000,0.000000,60.000000
0.000000,35.000000,181020.000000,9.000000,0.000000,0.000000,60.000000
0.000000,52.000000,165998.000000,10.000000,0.000000,0.000000,40.000000
0.000000,25.000000,218136.000000,10.000000,0.000000,0.000000,40.000000
0.000000,20.000000,182200.000000,9.000000,0.000000,0.000000,30.000000
0.000000,46.000000,39363.000000,10.000000,0.000000,0.000000,10.000000
0.000000,24.000000,140001.000000,13.000000,0.000000,0.000000,40.000000
0.000000,29.000000,193260.000000,13.000000,0.000000,0.000000,30.000000
0.000000,21.000000,191243.000000,10.000000,0.000000,0.000000,40.000000
0.000000,37.000000,207887.000000,13.000000,0.000000,0.000000,50.000000
0.000000,43.000000,211450.000000,9.000000,0.000000,0.000000,40.000000
0.000000,19.000000,184759.000000,9.000000,0.000000,0.000000,26.000000
0.000000,47.000000,197836.000000,9.000000,0.000000,0.000000,45.000000
1.000000,61.000000,232308.000000,9.000000,0.000000,0.000000,45.000000
0.000000,21.000000,189888.000000,12.000000,0.000000,0.000000,55.000000
0.000000,35.000000,301614.000000,9.000000,0.000000,0.000000,60.000000
0.000000,60.000000,146674.000000,6.000000,0.000000,0.000000,40.000000
0.000000,27.000000,225291.000000,10.000000,0.000000,0.000000,40.000000
0.000000,57.000000,148509.000000,13.000000,0.000000,0.000000,35.000000
0.000000,56.000000,136413.000000,2.000000,0.000000,0.000000,40.000000
0.000000,27.000000,126060.000000,9.000000,0.000000,0.000000,40.000000
0.000000,47.000000,73064.000000,4.000000,0.000000,0.000000,35.000000
0.000000,19.000000,39026.000000,9.000000,0.000000,0.000000,30.000000
0.000000,28.000000,33035.000000,8.000000,0.000000,0.000000,30.000000
0.000000,43.000000,193494.000000,6.000000,0.000000,0.000000,40.000000
0.000000,63.000000,147440.000000,10.000000,0.000000,0.000000,35.000000
0.000000,22.000000,153131.000000,10.000000,0.000000,0.000000,40.000000
0.000000,25.000000,64671.000000,9.000000,0.000000,0.000000,40.000000
1.000000,35.000000,225399.000000,9.000000,8614.000000,0.000000,40.000000
0.000000,20.000000,174391.000000,9.000000,0.000000,0.000000,40.000000
0.000000,48.000000,377757.000000,6.000000,0.000000,0.000000,70.000000
0.000000,30.000000,364310.000000,13.000000,0.000000,0.000000,40.000000
1.000000,31.000000,110643.000000,13.000000,0.000000,0.000000,40.000000
0.000000,20.000000,70240.000000,9.000000,0.000000,0.000000,24.000000
1.000000,57.000000,32694.000000,14.000000,0.000000,0.000000,50.000000
1.000000,41.000000,95047.000000,11.000000,7688.000000,0.000000,44.000000
0.000000,33.000000,264936.000000,9.000000,0.000000,0.000000,40.000000
0.000000,27.000000,367329.000000,11.000000,0.000000,0.000000,40.000000
1.000000,34.000000,56026.000000,9.000000,0.000000,0.000000,60.000000
0.000000,22.000000,186452.000000,6.000000,0.000000,0.000000,30.000000
1.000000,50.000000,125417.000000,12.000000,0.000000,0.000000,40.000000
1.000000,40.000000,242082.000000,13.000000,0.000000,0.000000,45.000000
0.000000,37.000000,31023.000000,9.000000,0.000000,0.000000,51.000000
0.000000,40.000000,397346.000000,12.000000,0.000000,0.000000,40.000000
1.000000,53.000000,424079.000000,14.000000,15024.000000,0.000000,55.000000
1.000000,38.000000,108947.000000,10.000000,7688.000000,0.000000,40.000000
0.000000,25.000000,261979.000000,9.000000,0.000000,0.000000,40.000000
0.000000,51.000000,55507.000000,9.000000,0.000000,0.000000,40.000000
0.000000,22.000000,291407.000000,8.000000,0.000000,0.000000,40.000000
0.000000,18.000000,353358.000000,10.000000,0.000000,0.000000,16.000000
1.000000,41.000000,67339.000000,7.000000,7688.000000,0.000000,40.000000
0.000000,33.000000,235109.000000,9.000000,0.000000,0.000000,40.000000
0.000000,33.000000,208180.000000,13.000000,0.000000,0.000000,40.000000
0.000000,67.000000,423561.000000,10.000000,0.000000,0.000000,40.000000
1.000000,47.000000,145290.000000,9.000000,0.000000,2415.000000,50.000000
